display_name,version,kind,code_count,trigger_count,codes_sha256
Small Intestinal Atresia and Stenosis Reporting Specification Grouper,20250829,rsg,28,28,5f9692a6dd469a40
Small Intestinal Atresia and Stenosis Reporting Specification Grouper,20250829,rsg,28,28,5f9692a6dd469a40
Small Intestinal Atresia and Stenosis Reporting Specification Grouper,20250829,rsg,28,28,5f9692a6dd469a40
Small Intestinal Atresia and Stenosis Reporting Specification Grouper,20260327,rsg,28,28,5f9692a6dd469a40
Small Intestinal Atresia and Stenosis Reporting Specification Grouper,20260731,rsg,38,38,dbd2414988d5f12b
Smallpox Additional Context Immunization Codes,2.0.0,acg,24,0,042df52d53e316ec
Smallpox Additional Context Immunization Codes,3.0.0,acg,24,0,042df52d53e316ec
Smallpox Additional Context Immunization Codes,4.0.0,acg,21,0,f646fc5d46cf0ae2
Smallpox Additional Context Immunization Codes,5.0.0,acg,21,0,f646fc5d46cf0ae2
Smallpox Additional Context Immunization Codes,6.0.0,acg,24,0,042df52d53e316ec
Smallpox Additional Context Immunization Codes,7.0.0,acg,24,0,042df52d53e316ec
Smallpox Additional Context Medication Codes,2.0.0,acg,63,0,3989658bff7dadf6
Smallpox Additional Context Medication Codes,3.0.0,acg,63,0,3989658bff7dadf6
Smallpox Additional Context Medication Codes,4.0.0,acg,63,0,3989658bff7dadf6
Smallpox Additional Context Medication Codes,5.0.0,acg,63,0,3989658bff7dadf6
Smallpox Additional Context Medication Codes,6.0.0,acg,63,0,3989658bff7dadf6
Smallpox Additional Context Medication Codes,7.0.0,acg,63,0,3989658bff7dadf6
Smallpox Reporting Specification Grouper,20241008,rsg,769,15,35a1ee09c05c7982
Smallpox Reporting Specification Grouper,20250328,rsg,788,15,4e78db4d518cac04
Smallpox Reporting Specification Grouper,20250829,rsg,803,15,96152f7b05d11366
Smallpox Reporting Specification Grouper,20250829,rsg,803,15,96152f7b05d11366
Smallpox Reporting Specification Grouper,20250829,rsg,803,15,96152f7b05d11366
Smallpox Reporting Specification Grouper,20260327,rsg,806,15,e53697acae523846
Smallpox Reporting Specification Grouper,20260731,rsg,806,15,e53697acae523846
Snowshoe hare virus disease Reporting Specification Grouper,20241008,rsg,437,22,e155ebcb7afc6184
Snowshoe hare virus disease Reporting Specification Grouper,20250328,rsg,456,22,89c576e717a01983
Snowshoe hare virus disease Reporting Specification Grouper,20250829,rsg,456,22,89c576e717a01983
Snowshoe hare virus disease Reporting Specification Grouper,20250829,rsg,456,22,89c576e717a01983
Snowshoe hare virus disease Reporting Specification Grouper,20250829,rsg,456,22,89c576e717a01983
Snowshoe hare virus disease Reporting Specification Grouper,20260327,rsg,459,22,417fd9ceb2c71fbf
Snowshoe hare virus disease Reporting Specification Grouper,20260731,rsg,459,22,417fd9ceb2c71fbf
Soil-Transmitted Helminth Infections Reporting Specification Grouper,20260327,rsg,553,36,2a23b90f542c89dc
Soil-Transmitted Helminth Infections Reporting Specification Grouper,20260731,rsg,553,36,2a23b90f542c89dc
Spina Bifida Reporting Specification Grouper,20241008,rsg,96,86,fe31098af25d1e03
Spina Bifida Reporting Specification Grouper,20250328,rsg,97,86,f12b3d2c237b04f7
Spina Bifida Reporting Specification Grouper,20250829,rsg,104,93,dec514e65ddac525
Spina Bifida Reporting Specification Grouper,20250829,rsg,104,93,dec514e65ddac525
Spina Bifida Reporting Specification Grouper,20250829,rsg,104,93,dec514e65ddac525
Spina Bifida Reporting Specification Grouper,20260327,rsg,104,93,dec514e65ddac525
Spina Bifida Reporting Specification Grouper,20260731,rsg,95,95,ef6cd3b5e348ca88
Spinal Muscular Atrophy Reporting Specification Grouper,20250829,rsg,71,24,e099e4e733bdb4e2
Spinal Muscular Atrophy Reporting Specification Grouper,20250829,rsg,71,24,e099e4e733bdb4e2
Spinal Muscular Atrophy Reporting Specification Grouper,20250829,rsg,71,24,e099e4e733bdb4e2
Spinal Muscular Atrophy Reporting Specification Grouper,20260327,rsg,36,24,eae74dc2c16a3054
Spinal Muscular Atrophy Reporting Specification Grouper,20260731,rsg,38,26,af3a5ae21cb75bb7
Spotted Fever Rickettsiosis Additional Context Clinical Lab Result Codes,2.0.0,acg,5,0,67949e3e3602092c
Spotted Fever Rickettsiosis Additional Context Clinical Lab Result Codes,3.0.0,acg,5,0,67949e3e3602092c
Spotted Fever Rickettsiosis Additional Context Clinical Lab Result Codes,4.0.0,acg,5,0,67949e3e3602092c
Spotted Fever Rickettsiosis Additional Context Clinical Lab Result Codes,5.0.0,acg,5,0,67949e3e3602092c
Spotted Fever Rickettsiosis Additional Context Clinical Lab Result Codes,6.0.0,acg,5,0,67949e3e3602092c
Spotted Fever Rickettsiosis Additional Context Clinical Lab Result Codes,7.0.0,acg,5,0,67949e3e3602092c
Spotted Fever Rickettsiosis Reporting Specification Grouper,20241008,rsg,730,152,577072806b8d5b81
Spotted Fever Rickettsiosis Reporting Specification Grouper,20250328,rsg,749,152,754c5051e0e67a04
Spotted Fever Rickettsiosis Reporting Specification Grouper,20250829,rsg,749,152,754c5051e0e67a04
Spotted Fever Rickettsiosis Reporting Specification Grouper,20250829,rsg,749,152,754c5051e0e67a04
Spotted Fever Rickettsiosis Reporting Specification Grouper,20250829,rsg,749,152,754c5051e0e67a04
Spotted Fever Rickettsiosis Reporting Specification Grouper,20260327,rsg,752,152,4fafe9db1903006d
Spotted Fever Rickettsiosis Reporting Specification Grouper,20260731,rsg,752,152,4fafe9db1903006d
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20241008,rsg,484,69,3084a78e830d3139
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20241008,rsg,156,69,c68c276af3bb6ef3
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20250328,rsg,156,69,c68c276af3bb6ef3
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20250328,rsg,503,69,8b2cc4430185f892
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20250829,rsg,156,69,c68c276af3bb6ef3
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20250829,rsg,503,69,8b2cc4430185f892
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20250829,rsg,156,69,c68c276af3bb6ef3
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20250829,rsg,503,69,8b2cc4430185f892
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20250829,rsg,156,69,c68c276af3bb6ef3
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20250829,rsg,503,69,8b2cc4430185f892
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20260327,rsg,157,69,e2ed594e2143fd14
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20260327,rsg,506,69,0499e52867c25028
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20260731,rsg,157,69,e2ed594e2143fd14
St. Louis Encephalitis Virus Infection Reporting Specification Grouper,20260731,rsg,506,69,0499e52867c25028
Staphylococcal Disease Additional Context Diagnosis Codes,2.0.0,acg,2,0,9f5030c4641bc280
Staphylococcal Disease Additional Context Diagnosis Codes,3.0.0,acg,2,0,9f5030c4641bc280
Staphylococcal Disease Additional Context Diagnosis Codes,4.0.0,acg,2,0,9f5030c4641bc280
Staphylococcal Disease Additional Context Diagnosis Codes,5.0.0,acg,2,0,9f5030c4641bc280
Staphylococcal Disease Additional Context Diagnosis Codes,6.0.0,acg,2,0,9f5030c4641bc280
Staphylococcal Disease Additional Context Diagnosis Codes,7.0.0,acg,10183,3,9a546defb9e6c7dc
Staphylococcal Disease Additional Context Lab Result Codes,7.0.0,acg,28,1,4fad305a76f96e94
Staphylococcal Disease Additional Context Medication Codes,7.0.0,acg,8537,0,cc2ef75990768b7b
Staphylococcal Disease Additional Context Symptom Codes,7.0.0,acg,3407,5,0f14382b8f916028
Staphylococcal Enterotoxin B Poisoning Reporting Specification Grouper,20241008,rsg,80,9,b32d94eea37e27d3
Staphylococcal Enterotoxin B Poisoning Reporting Specification Grouper,20250328,rsg,80,9,b32d94eea37e27d3
Staphylococcal Enterotoxin B Poisoning Reporting Specification Grouper,20250829,rsg,80,9,b32d94eea37e27d3
Staphylococcal Enterotoxin B Poisoning Reporting Specification Grouper,20250829,rsg,80,9,b32d94eea37e27d3
Staphylococcal Enterotoxin B Poisoning Reporting Specification Grouper,20250829,rsg,80,9,b32d94eea37e27d3
Staphylococcal Enterotoxin B Poisoning Reporting Specification Grouper,20260327,rsg,81,9,5fb6a5f55a173100
Staphylococcal Enterotoxin B Poisoning Reporting Specification Grouper,20260731,rsg,81,9,5fb6a5f55a173100
Staphylococcus aureus Infection Reporting Specification Grouper,20241008,rsg,951,133,d81489769f99e4f3
Staphylococcus aureus Infection Reporting Specification Grouper,20250328,rsg,993,151,73b4f7f5212d47bf
Staphylococcus aureus Infection Reporting Specification Grouper,20250829,rsg,993,151,73b4f7f5212d47bf
Staphylococcus aureus Infection Reporting Specification Grouper,20250829,rsg,993,151,73b4f7f5212d47bf
Staphylococcus aureus Infection Reporting Specification Grouper,20250829,rsg,993,151,73b4f7f5212d47bf
Staphylococcus aureus Infection Reporting Specification Grouper,20260327,rsg,996,151,844ba5525dd2e8c8
Staphylococcus aureus Infection Reporting Specification Grouper,20260731,rsg,996,151,844ba5525dd2e8c8
Streptoccal Disease Additional Context Immunization Codes,2.0.0,acg,185,0,9fd671f14a210c01
Streptoccal Disease Additional Context Immunization Codes,3.0.0,acg,185,0,9fd671f14a210c01
Streptoccal Disease Additional Context Specimen Source Codes,2.0.0,acg,2,0,7ab68decc37c2a18
Streptoccal Disease Additional Context Specimen Source Codes,3.0.0,acg,2,0,7ab68decc37c2a18
Streptoccal Disease Additional Context Symptom Codes,2.0.0,acg,27,0,3b2c6e794428dd4d
Streptoccal Disease Additional Context Symptom Codes,3.0.0,acg,27,0,3b2c6e794428dd4d
Streptococcal Disease Additional Context Clinical Lab Result Codes,6.0.0,acg,550,0,23049399993b4f0c
Streptococcal Disease Additional Context Clinical Lab Result Codes,7.0.0,acg,550,0,23049399993b4f0c
Streptococcal Disease Additional Context Diagnosis Codes,6.0.0,acg,10348,3,d69a4fe686b9e064
Streptococcal Disease Additional Context Diagnosis Codes,7.0.0,acg,10348,3,d69a4fe686b9e064
Streptococcal Disease Additional Context Immunization Codes,4.0.0,acg,144,0,d945639883d4cfe6
Streptococcal Disease Additional Context Immunization Codes,5.0.0,acg,144,0,d945639883d4cfe6
Streptococcal Disease Additional Context Immunization Codes,6.0.0,acg,185,0,9fd671f14a210c01
Streptococcal Disease Additional Context Immunization Codes,7.0.0,acg,185,0,9fd671f14a210c01
Streptococcal Disease Additional Context Medication Codes,6.0.0,acg,6950,0,a1808cd246476b40
Streptococcal Disease Additional Context Medication Codes,7.0.0,acg,6950,0,a1808cd246476b40
Streptococcal Disease Additional Context Specimen Source Codes,4.0.0,acg,2,0,7ab68decc37c2a18
Streptococcal Disease Additional Context Specimen Source Codes,5.0.0,acg,2,0,7ab68decc37c2a18
Streptococcal Disease Additional Context Specimen Source Codes,6.0.0,acg,2,0,7ab68decc37c2a18
Streptococcal Disease Additional Context Specimen Source Codes,7.0.0,acg,2,0,7ab68decc37c2a18
Streptococcal Disease Additional Context Symptom Codes,4.0.0,acg,27,0,3b2c6e794428dd4d
Streptococcal Disease Additional Context Symptom Codes,5.0.0,acg,27,0,3b2c6e794428dd4d
Streptococcal Disease Additional Context Symptom Codes,6.0.0,acg,2721,1,3d60163cacb693a6
Streptococcal Disease Additional Context Symptom Codes,7.0.0,acg,2721,1,3d60163cacb693a6
Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20241008,rsg,1316,138,d9d831ad09520f4a
Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20250328,rsg,1336,139,ba4e0deab6649ea8
Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20250829,rsg,1405,139,af45db09f9b48724
Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20250829,rsg,1405,139,af45db09f9b48724
Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20250829,rsg,1405,139,af45db09f9b48724
Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20260327,rsg,1407,139,c5907d84f8857436
Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20260731,rsg,1407,139,c5907d84f8857436
"Streptococcal disease, invasive Reporting Specification Grouper",20241008,rsg,458,199,1a696e3eae7a0bf8
"Streptococcal disease, invasive Reporting Specification Grouper",20250328,rsg,461,202,262e6c3efbdc5444
"Streptococcal disease, invasive Reporting Specification Grouper",20250829,rsg,461,202,262e6c3efbdc5444
"Streptococcal disease, invasive Reporting Specification Grouper",20250829,rsg,461,202,262e6c3efbdc5444
"Streptococcal disease, invasive Reporting Specification Grouper",20250829,rsg,461,202,262e6c3efbdc5444
"Streptococcal disease, invasive Reporting Specification Grouper",20260327,rsg,461,202,262e6c3efbdc5444
"Streptococcal disease, invasive Reporting Specification Grouper",20260731,rsg,461,202,262e6c3efbdc5444
"Streptococcal disease, invasive, Group A Reporting Specification Grouper",20241008,rsg,778,151,cc24475031ed170a
"Streptococcal disease, invasive, Group A Reporting Specification Grouper",20250328,rsg,798,152,99aa95274e4870bf
"Streptococcal disease, invasive, Group A Reporting Specification Grouper",20250829,rsg,798,152,99aa95274e4870bf
"Streptococcal disease, invasive, Group A Reporting Specification Grouper",20250829,rsg,798,152,99aa95274e4870bf
"Streptococcal disease, invasive, Group A Reporting Specification Grouper",20250829,rsg,798,152,99aa95274e4870bf
"Streptococcal disease, invasive, Group A Reporting Specification Grouper",20260327,rsg,836,172,dde98af4099fe2a1
"Streptococcal disease, invasive, Group A Reporting Specification Grouper",20260731,rsg,836,172,dde98af4099fe2a1
"Streptococcal disease, invasive, Group B Reporting Specification Grouper",20241008,rsg,671,49,aa5f78c3e6a1a123
"Streptococcal disease, invasive, Group B Reporting Specification Grouper",20250328,rsg,692,51,fd24f712799a709d
"Streptococcal disease, invasive, Group B Reporting Specification Grouper",20250829,rsg,692,51,fd24f712799a709d
"Streptococcal disease, invasive, Group B Reporting Specification Grouper",20250829,rsg,692,51,fd24f712799a709d
"Streptococcal disease, invasive, Group B Reporting Specification Grouper",20250829,rsg,692,51,fd24f712799a709d
"Streptococcal disease, invasive, Group B Reporting Specification Grouper",20260327,rsg,729,69,722a701d2a20ed05
"Streptococcal disease, invasive, Group B Reporting Specification Grouper",20260731,rsg,729,69,722a701d2a20ed05
Strongyloidiasis Reporting Specification Grouper,20241008,rsg,604,62,2e31e035a7e6a9ce
Strongyloidiasis Reporting Specification Grouper,20250328,rsg,609,63,334c7c097d357924
Strongyloidiasis Reporting Specification Grouper,20250829,rsg,609,63,334c7c097d357924
Strongyloidiasis Reporting Specification Grouper,20250829,rsg,609,63,334c7c097d357924
Strongyloidiasis Reporting Specification Grouper,20250829,rsg,609,63,334c7c097d357924
Strongyloidiasis Reporting Specification Grouper,20260327,rsg,614,63,a9a0795d3ca9d6ed
Strongyloidiasis Reporting Specification Grouper,20260731,rsg,614,63,a9a0795d3ca9d6ed
Suicide Reporting Specification Grouper,20241008,rsg,17,17,ce3d3860245e59b7
Suicide Reporting Specification Grouper,20250328,rsg,17,17,ce3d3860245e59b7
Suicide Reporting Specification Grouper,20250829,rsg,17,17,ce3d3860245e59b7
Suicide Reporting Specification Grouper,20250829,rsg,17,17,ce3d3860245e59b7
Suicide Reporting Specification Grouper,20250829,rsg,17,17,ce3d3860245e59b7
Suicide Reporting Specification Grouper,20260327,rsg,17,17,ce3d3860245e59b7
Suicide Reporting Specification Grouper,20260731,rsg,17,17,ce3d3860245e59b7
Surgical Site Infection (SSI) Reporting Specification Grouper,20241008,rsg,34,34,b209654ee0faace4
Surgical Site Infection (SSI) Reporting Specification Grouper,20250328,rsg,34,34,b209654ee0faace4
Surgical Site Infection (SSI) Reporting Specification Grouper,20250829,rsg,35,35,5cb1195b43bb6dc2
Surgical Site Infection (SSI) Reporting Specification Grouper,20250829,rsg,35,35,5cb1195b43bb6dc2
Surgical Site Infection (SSI) Reporting Specification Grouper,20250829,rsg,35,35,5cb1195b43bb6dc2
Surgical Site Infection (SSI) Reporting Specification Grouper,20260327,rsg,35,35,5cb1195b43bb6dc2
Surgical Site Infection (SSI) Reporting Specification Grouper,20260731,rsg,36,36,d14dfad742376e2d
Syphilis Additional Context Clinical Lab Result Codes,4.0.0,acg,3416,0,0e863030761aad06
Syphilis Additional Context Clinical Lab Result Codes,5.0.0,acg,3416,0,0e863030761aad06
Syphilis Additional Context Clinical Lab Result Codes,6.0.0,acg,3449,0,f3aba778f04fe839
Syphilis Additional Context Clinical Lab Result Codes,7.0.0,acg,3449,0,f3aba778f04fe839
Syphilis Additional Context Diagnosis Codes,2.0.0,acg,14,0,420cd04c12ca3c8d
Syphilis Additional Context Diagnosis Codes,3.0.0,acg,14,0,420cd04c12ca3c8d
Syphilis Additional Context Diagnosis Codes,4.0.0,acg,2105,0,bf017edc2b040319
Syphilis Additional Context Diagnosis Codes,5.0.0,acg,2105,0,bf017edc2b040319
Syphilis Additional Context Diagnosis Codes,6.0.0,acg,2207,0,29a3fe12cb15140e
Syphilis Additional Context Diagnosis Codes,7.0.0,acg,2207,0,29a3fe12cb15140e
Syphilis Additional Context Medication Codes,2.0.0,acg,60,6,e899041dabc46389
Syphilis Additional Context Medication Codes,3.0.0,acg,60,6,e899041dabc46389
Syphilis Additional Context Medication Codes,4.0.0,acg,35,4,f1a792b29203a27c
Syphilis Additional Context Medication Codes,5.0.0,acg,35,4,f1a792b29203a27c
Syphilis Additional Context Medication Codes,6.0.0,acg,60,6,e899041dabc46389
Syphilis Additional Context Medication Codes,7.0.0,acg,60,6,e899041dabc46389
Syphilis Additional Context Specimen Source Codes,2.0.0,acg,6,0,7f93df15bf6aae13
Syphilis Additional Context Specimen Source Codes,3.0.0,acg,6,0,7f93df15bf6aae13
Syphilis Additional Context Specimen Source Codes,4.0.0,acg,6,0,7f93df15bf6aae13
Syphilis Additional Context Specimen Source Codes,5.0.0,acg,6,0,7f93df15bf6aae13
Syphilis Additional Context Specimen Source Codes,6.0.0,acg,6,0,7f93df15bf6aae13
Syphilis Additional Context Specimen Source Codes,7.0.0,acg,6,0,7f93df15bf6aae13
Syphilis Additional Context Symptom Codes,2.0.0,acg,54,0,7237473bae2c5727
Syphilis Additional Context Symptom Codes,3.0.0,acg,54,0,7237473bae2c5727
Syphilis Additional Context Symptom Codes,4.0.0,acg,1872,4,785d857f4cef59f0
Syphilis Additional Context Symptom Codes,5.0.0,acg,1872,4,785d857f4cef59f0
Syphilis Additional Context Symptom Codes,6.0.0,acg,2565,4,929b98f4b4bdbe1e
Syphilis Additional Context Symptom Codes,7.0.0,acg,2566,4,35dbc8d1a22dafae
Syphilis Reporting Specification Grouper,20241008,rsg,990,466,95bc6ebe9f7437f4
Syphilis Reporting Specification Grouper,20250328,rsg,996,471,bfd08dd02e7e5a69
Syphilis Reporting Specification Grouper,20250829,rsg,1078,449,3d4268456cebb370
Syphilis Reporting Specification Grouper,20250829,rsg,1078,449,3d4268456cebb370
Syphilis Reporting Specification Grouper,20250829,rsg,1078,449,3d4268456cebb370
Syphilis Reporting Specification Grouper,20260327,rsg,1100,466,deaf729db1d14ac0
Syphilis Reporting Specification Grouper,20260731,rsg,1111,470,73fb9b605e70fc59
"Syphilis, Congenital Reporting Specification Grouper",20241008,rsg,694,197,a7d68c92dab64021
"Syphilis, Congenital Reporting Specification Grouper",20250328,rsg,809,202,3dee57b608ddd599
"Syphilis, Congenital Reporting Specification Grouper",20250829,rsg,822,215,b1718482233ac7f6
"Syphilis, Congenital Reporting Specification Grouper",20250829,rsg,822,215,b1718482233ac7f6
"Syphilis, Congenital Reporting Specification Grouper",20250829,rsg,822,215,b1718482233ac7f6
"Syphilis, Congenital Reporting Specification Grouper",20260327,rsg,841,229,cb4fca9e951d330b
"Syphilis, Congenital Reporting Specification Grouper",20260731,rsg,845,233,6b0eb64689ed8656
Taeniasis Reporting Specification Grouper,20241008,rsg,572,76,78a5b07e773a0e2b
Taeniasis Reporting Specification Grouper,20250328,rsg,576,76,986ed3f554828748
Taeniasis Reporting Specification Grouper,20250829,rsg,576,76,986ed3f554828748
Taeniasis Reporting Specification Grouper,20250829,rsg,576,76,986ed3f554828748
Taeniasis Reporting Specification Grouper,20250829,rsg,576,76,986ed3f554828748
Taeniasis Reporting Specification Grouper,20260327,rsg,580,76,e849369325cd2b64
Taeniasis Reporting Specification Grouper,20260731,rsg,576,76,a21d50288a020f4c
Tetanus Additional Context Immunization Codes,2.0.0,acg,200,0,da1961db414810d9
Tetanus Additional Context Immunization Codes,3.0.0,acg,200,0,da1961db414810d9
Tetanus Additional Context Immunization Codes,4.0.0,acg,170,0,ea01256a38f4bc59
Tetanus Additional Context Immunization Codes,5.0.0,acg,170,0,ea01256a38f4bc59
Tetanus Additional Context Immunization Codes,6.0.0,acg,200,0,da1961db414810d9
Tetanus Additional Context Immunization Codes,7.0.0,acg,200,0,da1961db414810d9
Tetanus Additional Context Medication Codes,2.0.0,acg,266,0,4383139ce1fef88b
Tetanus Additional Context Medication Codes,3.0.0,acg,266,0,4383139ce1fef88b
Tetanus Additional Context Medication Codes,4.0.0,acg,211,0,0b1b39c39e8d93ba
Tetanus Additional Context Medication Codes,5.0.0,acg,211,0,0b1b39c39e8d93ba
Tetanus Additional Context Medication Codes,6.0.0,acg,266,0,4383139ce1fef88b
Tetanus Additional Context Medication Codes,7.0.0,acg,266,0,4383139ce1fef88b
Tetanus Reporting Specification Grouper,20241008,rsg,443,23,8e1fd8dfb3209a11
Tetanus Reporting Specification Grouper,20250328,rsg,462,23,4833f9743952a328
Tetanus Reporting Specification Grouper,20250829,rsg,463,24,21e920d626e83462
Tetanus Reporting Specification Grouper,20250829,rsg,463,24,21e920d626e83462
Tetanus Reporting Specification Grouper,20250829,rsg,463,24,21e920d626e83462
Tetanus Reporting Specification Grouper,20260327,rsg,465,24,cc1cd82e06fd3ad0
Tetanus Reporting Specification Grouper,20260731,rsg,465,24,cc1cd82e06fd3ad0
Tetralogy of Fallot (TOF) Reporting Specification Grouper,20241008,rsg,12,9,d7b5b80809659381
Tetralogy of Fallot (TOF) Reporting Specification Grouper,20250328,rsg,12,9,d7b5b80809659381
Tetralogy of Fallot (TOF) Reporting Specification Grouper,20250829,rsg,12,9,d7b5b80809659381
Tetralogy of Fallot (TOF) Reporting Specification Grouper,20250829,rsg,12,9,d7b5b80809659381
Tetralogy of Fallot (TOF) Reporting Specification Grouper,20250829,rsg,12,9,d7b5b80809659381
Tetralogy of Fallot (TOF) Reporting Specification Grouper,20260327,rsg,12,9,d7b5b80809659381
Tetralogy of Fallot (TOF) Reporting Specification Grouper,20260731,rsg,13,13,fd648210cd97c204
Tick Paralysis Reporting Specification Grouper,20241008,rsg,179,1,abe8818130b228e6
Tick Paralysis Reporting Specification Grouper,20250328,rsg,179,1,abe8818130b228e6
Tick Paralysis Reporting Specification Grouper,20250829,rsg,180,1,941b6ec1e1f9b5b5
Tick Paralysis Reporting Specification Grouper,20250829,rsg,180,1,941b6ec1e1f9b5b5
Tick Paralysis Reporting Specification Grouper,20250829,rsg,180,1,941b6ec1e1f9b5b5
Tick Paralysis Reporting Specification Grouper,20260327,rsg,180,1,941b6ec1e1f9b5b5
Tick Paralysis Reporting Specification Grouper,20260731,rsg,180,1,941b6ec1e1f9b5b5
Tickborne relapsing fever (TBRF) Additional Context Clinical Lab Result Codes,2.0.0,acg,5,0,ce51e789ee4d04f0
Tickborne relapsing fever (TBRF) Additional Context Clinical Lab Result Codes,3.0.0,acg,5,0,ce51e789ee4d04f0
Tickborne relapsing fever (TBRF) Additional Context Clinical Lab Result Codes,4.0.0,acg,5,0,ce51e789ee4d04f0
Tickborne relapsing fever (TBRF) Additional Context Clinical Lab Result Codes,5.0.0,acg,5,0,ce51e789ee4d04f0
Tickborne relapsing fever (TBRF) Additional Context Clinical Lab Result Codes,6.0.0,acg,5,0,ce51e789ee4d04f0
Tickborne relapsing fever (TBRF) Additional Context Clinical Lab Result Codes,7.0.0,acg,5,0,ce51e789ee4d04f0
Tickborne relapsing fever (TBRF) Reporting Specification Grouper,20250829,rsg,1042,71,fe56b00fb6fb306c
Tickborne relapsing fever (TBRF) Reporting Specification Grouper,20250829,rsg,1042,71,fe56b00fb6fb306c
Tickborne relapsing fever (TBRF) Reporting Specification Grouper,20250829,rsg,1042,71,fe56b00fb6fb306c
Tickborne relapsing fever (TBRF) Reporting Specification Grouper,20260327,rsg,1276,91,48c9c9b4f5dfe277
Tickborne relapsing fever (TBRF) Reporting Specification Grouper,20260731,rsg,1354,100,0d2bb18228bf5cf7
Tickborne relapsing fever (TBRF) Reporting Specification Grouper,20241008,rsg,439,25,4207d6d19c632a89
Tickborne relapsing fever (TBRF) Reporting Specification Grouper,20250328,rsg,1042,71,fe56b00fb6fb306c
Total Anomalous Pulmonary Venous Connection (TAPVC) Reporting Specification Grouper,20241008,rsg,12,12,9a546fc4229456b5
Total Anomalous Pulmonary Venous Connection (TAPVC) Reporting Specification Grouper,20250328,rsg,12,12,9a546fc4229456b5
Total Anomalous Pulmonary Venous Connection (TAPVC) Reporting Specification Grouper,20250829,rsg,12,12,9a546fc4229456b5
Total Anomalous Pulmonary Venous Connection (TAPVC) Reporting Specification Grouper,20250829,rsg,12,12,9a546fc4229456b5
Total Anomalous Pulmonary Venous Connection (TAPVC) Reporting Specification Grouper,20250829,rsg,12,12,9a546fc4229456b5
Total Anomalous Pulmonary Venous Connection (TAPVC) Reporting Specification Grouper,20260327,rsg,12,12,9a546fc4229456b5
Total Anomalous Pulmonary Venous Connection (TAPVC) Reporting Specification Grouper,20260731,rsg,12,12,9a546fc4229456b5
Toxoplasmosis Reporting Specification Grouper,20241008,rsg,1628,184,ef25ef2e03bd8f65
Toxoplasmosis Reporting Specification Grouper,20250328,rsg,1647,184,e3e365a94db8c0ed
Toxoplasmosis Reporting Specification Grouper,20250829,rsg,1782,184,099a3622d2d75c58
Toxoplasmosis Reporting Specification Grouper,20250829,rsg,1782,184,099a3622d2d75c58
Toxoplasmosis Reporting Specification Grouper,20250829,rsg,1782,184,099a3622d2d75c58
Toxoplasmosis Reporting Specification Grouper,20260327,rsg,1788,184,ac4c92fb1e0847ed
Toxoplasmosis Reporting Specification Grouper,20260731,rsg,1791,188,81e3d6e081da4eac
Transposition of the Great Arteries (TGA) Reporting Specification Grouper,20241008,rsg,9,6,bfcdce0455ec88f7
Transposition of the Great Arteries (TGA) Reporting Specification Grouper,20250328,rsg,9,6,bfcdce0455ec88f7
Transposition of the Great Arteries (TGA) Reporting Specification Grouper,20250829,rsg,14,11,d234f0b25418d80e
Transposition of the Great Arteries (TGA) Reporting Specification Grouper,20250829,rsg,14,11,d234f0b25418d80e
Transposition of the Great Arteries (TGA) Reporting Specification Grouper,20250829,rsg,14,11,d234f0b25418d80e
Transposition of the Great Arteries (TGA) Reporting Specification Grouper,20260327,rsg,14,11,d234f0b25418d80e
Transposition of the Great Arteries (TGA) Reporting Specification Grouper,20260731,rsg,12,12,cfb0244f5b34ab23
Trichinellosis Reporting Specification Grouper,20241008,rsg,691,45,00c23a8b57ce511b
Trichinellosis Reporting Specification Grouper,20250328,rsg,697,47,1e2dfa367c891f94
Trichinellosis Reporting Specification Grouper,20250829,rsg,703,47,740c272c86e9e8b2
Trichinellosis Reporting Specification Grouper,20250829,rsg,703,47,740c272c86e9e8b2
Trichinellosis Reporting Specification Grouper,20250829,rsg,703,47,740c272c86e9e8b2
Trichinellosis Reporting Specification Grouper,20260327,rsg,722,61,720ddbe15485e32c
Trichinellosis Reporting Specification Grouper,20260731,rsg,722,61,720ddbe15485e32c
Tricuspid Valve Atresia and Stenosis Reporting Specification Grouper,20241008,rsg,9,6,6e706a5f84a70f03
